id,hotelId,bookingType,bookingId,otherTaxPercentage,roomBookingReceiptId,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId
66464,3,'room_booking',66459,None,None,'2023-02-28 10:29:20.804611+09:00','2023-02-28 10:29:20.804611+09:00',None,None,None,None,6450099
66465,3,'room_booking',66460,None,None,'2023-02-28 10:29:20.804611+09:00','2023-02-28 10:29:20.804611+09:00',None,None,None,None,6450101
66466,3,'room_booking',66461,None,None,'2023-02-28 10:29:20.804611+09:00','2023-02-28 10:29:20.804611+09:00',None,None,None,None,6450384
66467,3,'room_booking',66462,None,None,'2023-02-28 10:29:20.804611+09:00','2023-02-28 10:29:20.804611+09:00',None,None,None,None,6451288
66468,3,'room_booking',66463,None,None,'2023-02-28 10:29:20.804611+09:00','2023-02-28 10:29:20.804611+09:00',None,None,None,None,6451670
66469,3,'room_booking',66464,None,None,'2023-02-28 10:29:20.804611+09:00','2023-02-28 10:29:20.804611+09:00',None,None,None,None,6451674
66470,3,'room_booking',66465,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6451832
66471,3,'room_booking',66466,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6452171
66472,3,'room_booking',66467,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6452174
66473,3,'room_booking',66468,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6452398
66474,3,'room_booking',66469,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6452907
66475,3,'room_booking',66470,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6453178
66476,3,'room_booking',66471,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6453523
66477,3,'room_booking',66472,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6453615
66478,3,'room_booking',66473,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6453616
66479,3,'room_booking',66474,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6453618
66480,3,'room_booking',66475,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6453910
66481,3,'room_booking',66476,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6454585
66482,3,'room_booking',66477,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6454722
66483,3,'room_booking',66478,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6455173
66484,3,'room_booking',66479,None,None,'2023-02-28 10:29:26.491135+09:00','2023-02-28 10:29:26.491135+09:00',None,None,None,None,6455174
66485,3,'room_booking',66480,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6455628
66486,3,'room_booking',66481,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6455798
66487,3,'room_booking',66482,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6455799
66488,3,'room_booking',66483,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6455856
66489,3,'room_booking',66484,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6455857
66490,3,'room_booking',66485,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6456195
66491,3,'room_booking',66486,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6456804
66492,3,'room_booking',66487,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6456987
66493,3,'room_booking',66488,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6457074
66494,3,'room_booking',66489,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6457522
66495,3,'room_booking',66490,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6458102
66496,3,'room_booking',66491,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6458313
66497,3,'room_booking',66492,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6458315
66498,3,'room_booking',66493,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6458463
66499,3,'room_booking',66494,None,None,'2023-02-28 10:29:32.246771+09:00','2023-02-28 10:29:32.246771+09:00',None,None,None,None,6458551
66500,3,'room_booking',66495,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6458552
66501,3,'room_booking',66496,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6458949
66502,3,'room_booking',66497,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6459541
66503,3,'room_booking',66498,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6459602
66504,3,'room_booking',66499,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6459604
66505,3,'room_booking',66500,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6459749
66506,3,'room_booking',66501,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6459819
66507,3,'room_booking',66502,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6459941
66508,3,'room_booking',66503,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6460215
66509,3,'room_booking',66504,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6460467
66510,3,'room_booking',66505,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6460471
66511,3,'room_booking',66506,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6460622
66512,3,'room_booking',66507,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6460978
66513,3,'room_booking',66508,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6460979
66514,3,'room_booking',66509,None,None,'2023-02-28 10:29:38.131982+09:00','2023-02-28 10:29:38.131982+09:00',None,None,None,None,6461147
66515,3,'room_booking',66510,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461425
66516,3,'room_booking',66511,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461519
66517,3,'room_booking',66512,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461600
66518,3,'room_booking',66513,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461606
66519,3,'room_booking',66514,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461608
66520,3,'room_booking',66515,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461610
66521,3,'room_booking',66516,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6461776
66522,3,'room_booking',66517,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6462134
66523,3,'room_booking',66518,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6462195
66524,3,'room_booking',66519,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6462985
66525,3,'room_booking',66520,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6463069
66526,3,'room_booking',66521,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6463588
66527,3,'room_booking',66522,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6463657
66528,3,'room_booking',66523,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6463754
66529,3,'room_booking',66524,None,None,'2023-02-28 10:29:45.371574+09:00','2023-02-28 10:29:45.371574+09:00',None,None,None,None,6463760
66530,3,'room_booking',66525,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6464127
66531,3,'room_booking',66526,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6464338
66532,3,'room_booking',66527,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6464388
66533,3,'room_booking',66528,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6464618
66534,3,'room_booking',66529,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6464793
66535,3,'room_booking',66530,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6464950
66536,3,'room_booking',66531,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465034
66537,3,'room_booking',66532,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465355
66538,3,'room_booking',66533,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465356
66539,3,'room_booking',66534,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465549
66540,3,'room_booking',66535,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465594
66541,3,'room_booking',66536,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465649
66542,3,'room_booking',66537,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465661
66543,3,'room_booking',66538,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6465744
66544,3,'room_booking',66539,None,None,'2023-02-28 10:29:51.283696+09:00','2023-02-28 10:29:51.283696+09:00',None,None,None,None,6466084
66545,3,'room_booking',66540,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6466085
66546,3,'room_booking',66541,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6466398
66547,3,'room_booking',66542,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6466537
66548,3,'room_booking',66543,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6466538
66549,3,'room_booking',66544,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6466670
66550,3,'room_booking',66545,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6467167
66551,3,'room_booking',66546,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6467312
66552,3,'room_booking',66547,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6467369
66553,3,'room_booking',66548,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6467442
66554,3,'room_booking',66549,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6467443
66555,3,'room_booking',66550,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6468223
66556,3,'room_booking',66551,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6468624
66557,3,'room_booking',66552,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6468927
66558,3,'room_booking',66553,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6470021
66559,3,'room_booking',66554,None,None,'2023-02-28 10:29:57.080402+09:00','2023-02-28 10:29:57.080402+09:00',None,None,None,None,6470024
67565,3,'room_booking',67560,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6697344
67566,3,'room_booking',67561,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6697514
67567,3,'room_booking',67562,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6697904
67568,3,'room_booking',67563,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6697905
67569,3,'room_booking',67564,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6698293
67570,3,'room_booking',67565,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6698294
67571,3,'room_booking',67566,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6698295
67572,3,'room_booking',67567,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6698662
67573,3,'room_booking',67568,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6698800
67574,3,'room_booking',67569,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6698803
67575,3,'room_booking',67570,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6699061
67576,3,'room_booking',67571,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6699155
67577,3,'room_booking',67572,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6699241
67578,3,'room_booking',67573,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6699501
67579,3,'room_booking',67574,None,None,'2023-02-28 10:36:55.155967+09:00','2023-02-28 10:36:55.155967+09:00',None,None,None,None,6699620
67580,3,'room_booking',67575,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700148
67581,3,'room_booking',67576,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700258
67582,3,'room_booking',67577,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700259
67583,3,'room_booking',67578,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700372
67584,3,'room_booking',67579,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700374
67585,3,'room_booking',67580,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700510
67586,3,'room_booking',67581,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700733
67587,3,'room_booking',67582,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700734
67588,3,'room_booking',67583,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700736
67589,3,'room_booking',67584,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700830
67590,3,'room_booking',67585,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6700832
67591,3,'room_booking',67586,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6701099
67592,3,'room_booking',67587,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6701100
67593,3,'room_booking',67588,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6701569
67594,3,'room_booking',67589,None,None,'2023-02-28 10:37:01.194459+09:00','2023-02-28 10:37:01.194459+09:00',None,None,None,None,6701684
68282,3,'room_booking',68277,None,None,'2023-02-28 10:41:57.700682+09:00','2023-02-28 10:41:57.700682+09:00',None,None,None,None,7057290
68283,3,'room_booking',68278,None,None,'2023-02-28 10:41:57.700682+09:00','2023-02-28 10:41:57.700682+09:00',None,None,None,None,7057687
68284,3,'room_booking',68279,None,None,'2023-02-28 10:41:57.700682+09:00','2023-02-28 10:41:57.700682+09:00',None,None,None,None,7057913
68411,3,'room_booking',68406,None,None,'2023-02-28 10:43:00.066573+09:00','2023-02-28 10:43:00.066573+09:00',None,None,None,None,7106527
68412,3,'room_booking',68407,None,None,'2023-02-28 10:43:00.066573+09:00','2023-02-28 10:43:00.066573+09:00',None,None,None,None,7106894
68413,3,'room_booking',68408,None,None,'2023-02-28 10:43:00.066573+09:00','2023-02-28 10:43:00.066573+09:00',None,None,None,None,7107113
68414,3,'room_booking',68409,None,None,'2023-02-28 10:43:00.066573+09:00','2023-02-28 10:43:00.066573+09:00',None,None,None,None,7107653
